Repository,Stars,Contributor,Location,City,Country,Latitude,Longitude
autogen,40041,elbowgreasel,"Salt Lake City, Utah",Salt Lake City,Utah,40.7605601,-111.8881397
autogen,40041,iddelacruz,Madrid,Madrid,Spain,40.41672790000001,-3.7032905
autogen,40041,IshitaPathak,India,India,India,20.593684,78.96288
ClickHouse,39146,alexey-milovidov,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,kssenii,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,KochetovNicolai,"Netherlands, Amsterdam",Netherlands,Amsterdam,52.3675734,4.9041389
ClickHouse,39146,Avogar,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,tavplubix,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,CurtizJ,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,Algunenano,"Siguenza, Spain",Siguenza,Spain,41.067066,-2.6462262
ClickHouse,39146,Felixoid,Hamburg,Hamburg,Germany,53.5488282,9.9871703
ClickHouse,39146,nikitamikhaylov,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,blinkov,"Chiang Mai, Thailand",Chiang Mai,Thailand,18.7883439,98.9853008
ClickHouse,39146,serxa,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,qoega,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,novikd,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,taiyang-li,Hangzhou,Hangzhou,China,30.2741499,120.15515
ClickHouse,39146,nickitat,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,evillique,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,vitlibar,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,CheSema,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,amosbird,Beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,maxknv,"Amsterdam, NL",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,Blargian,"Eindhoven, Netherlands ",Eindhoven,Netherlands,51.42314229999999,5.462289699999999
ClickHouse,39146,4ertus2,Russia,Moscow,Russia,61.52401,105.318756
ClickHouse,39146,davenger,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,arthurpassos,Brazil,Brazil,Brazil,-14.235004,-51.92528
ClickHouse,39146,ucasfl,"Shenzhen, China",Shenzhen,China,22.5428599,114.05956
ClickHouse,39146,den-crane,"StJ,NB,CA",StJ,Canada,46.5653163,-66.4619164
ClickHouse,39146,hanfei1991,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,zvonand,"Munich, Germany",Munich,Germany,48.1351253,11.5819806
ClickHouse,39146,sevirov,Nizhniy Novgorod,Russia,Nizhniy Novgorod,56.3268684,44.0058793
ClickHouse,39146,excitoon,Munich,Munich,Germany,48.1351253,11.5819806
ClickHouse,39146,bharatnc,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
ClickHouse,39146,ka1bi4,"Russia, Saint-Petersburg",Russia,Saint-Petersburg,59.9310584,30.3609097
ClickHouse,39146,DieHertz,Tel Aviv,Tel Aviv-Yafo,Israel,32.0852999,34.78176759999999
ClickHouse,39146,antaljanosbenjamin,The Netherlands,The Netherlands,The Netherlands,52.132633,5.291265999999999
ClickHouse,39146,thevar1able,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,filimonov,Cracow,Cracow,Poland,50.06465009999999,19.9449799
ClickHouse,39146,jsc0218,Waterloo,Waterloo,United States,50.7007212,4.402148299999999
ClickHouse,39146,adevyatova,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,rfraposa,"Rapid City, SD",Rapid City,United States,44.0805434,-103.2310149
ClickHouse,39146,divanik,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,Enmk,"Warsaw, Poland",Warsaw,Poland,52.2296756,21.0122287
ClickHouse,39146,canhld94,Singapore,Singapore,Singapore,1.352083,103.819836
ClickHouse,39146,rvasin,"St. Petersburg, Russia",St. Petersburg,Russia,59.9310584,30.3609097
ClickHouse,39146,Vxider,Beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,JackyWoo,"Beijing, China",Beijing,China,39.904211,116.407395
ClickHouse,39146,Michicosun,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,Jokser,"Tbilisi, Georgia",Tbilisi,Georgia,41.6938026,44.80151679999999
ClickHouse,39146,jkartseva,United States,United States,United States,38.7945952,-106.5348379
ClickHouse,39146,blazerer,"London, UK",London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,danlark1,London,London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,sundy-li,guangzhou,Guangzhou,China,23.1290799,113.26436
ClickHouse,39146,FrankChen021,Singapore,Singapore,Singapore,1.352083,103.819836
ClickHouse,39146,zhanglistar,Singapore,Singapore,Singapore,1.352083,103.819836
ClickHouse,39146,achulkov2,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,tuanpach,Singapore,Singapore,Singapore,1.352083,103.819836
ClickHouse,39146,ilejn,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,justindeguzman,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
ClickHouse,39146,gingerwizard,"Lisbon, Portugal",Lisbon,Portugal,38.7222524,-9.1393366
ClickHouse,39146,mstetsyuk,"Bournemouth, England",Bournemouth,England,50.7220101,-1.8667169
ClickHouse,39146,otrazhenia,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,slvrtrn,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,cwurm,London,London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,Beetelbrox,"Malaga, Spain",Travel,Spain,36.7178196,-4.425557
ClickHouse,39146,zhongyuankai,Hangzhou,Hangzhou,China,30.2741499,120.15515
ClickHouse,39146,xiedeyantu,Beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,petern48,San Diego,San Diego,United States,32.715738,-117.1610838
ClickHouse,39146,YiuRULE,Bangkok,Bangkok,Thailand,13.7563309,100.5017651
ClickHouse,39146,SadiHassan,"Fredericton, NB, Canada",Fredericton,Canada,45.9635895,-66.6431151
ClickHouse,39146,jrdi,Barcelona,Barcelona,Spain,41.3873974,2.168568
ClickHouse,39146,HarryLeeIBM,Markham,Markham,Canada,43.8599076,-79.3349945
ClickHouse,39146,seshWCS,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,laplab,"London, UK",London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,fastio,China,China,China,35.86166,104.195397
ClickHouse,39146,codyrobert,"San Diego, CA",San Diego,Canada,32.715738,-117.1610838
ClickHouse,39146,benbiti,BeiJing,Beijing,China,39.904211,116.407395
ClickHouse,39146,vavrusa,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
ClickHouse,39146,tylerhannan,"Amsterdam, NL",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,BigRedEye,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,bkuschel,Gatineau,Gatineau,Canada,45.4765446,-75.7012723
ClickHouse,39146,lingtaolf,Shanghai,Shanghai,China,31.230416,121.473701
ClickHouse,39146,peter279k,"Taipei, Taiwan",Taipei,Taiwan,25.0329694,121.5654177
ClickHouse,39146,zhangjmruc,Beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,And42,Thailand Bangkok,Bangkok,Thailand,13.7563309,100.5017651
ClickHouse,39146,alexkats,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,k-morozov,"Belgrade, Serbia",Belgrade,Serbia,44.8125449,20.46123
ClickHouse,39146,alexelex,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,TCeason,Beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,guowangy,Shanghai,Shanghai,China,31.230416,121.473701
ClickHouse,39146,Joeywzr,"Alibaba Cloud, Beijing",Alibaba Cloud,Beijing,39.904211,116.407395
ClickHouse,39146,qianmoQ,China,China,China,35.86166,104.195397
ClickHouse,39146,helifu,Hangzhou,Hangzhou,China,30.2741499,120.15515
ClickHouse,39146,alex-krash,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,Zawa-ll,Vancouver,Vancouver,Canada,49.2827291,-123.1207375
ClickHouse,39146,jiebinn,Shanghai,Shanghai,China,31.230416,121.473701
ClickHouse,39146,Gladdy,"London, UK",London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,code-of-kpp,Prague,Capital city Prague,Czechia,50.0755381,14.4378005
ClickHouse,39146,Alex-Burmak,"Russia, Saint-Petersburg",Russia,Saint-Petersburg,59.9310584,30.3609097
ClickHouse,39146,MaxTheHuman,"Moscow, Russia",Moscow,Russia,55.755826,37.6173
ClickHouse,39146,ValBaturin,Hong Kong,Hong Kong,China,22.3193039,114.1693611
ClickHouse,39146,dankondr,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,emmanuelsdias,"Sao Jose dos Campos, SP",Saint Joseph of the Fields,SP,-23.2198396,-45.8915658
ClickHouse,39146,incfly,San Francisco Bay Area,San Francisco Bay Area,United States,37.7749295,-122.4194155
ClickHouse,39146,mgorshkov,Russian Federation,Russia,Russian Federation,61.52401,105.318756
ClickHouse,39146,morozovsk,Cyprus,Cyprus,Cyprus - Kıbrıs,35.126413,33.429859
ClickHouse,39146,hatarist,"Moscow, Russia",Moscow,Russia,55.755826,37.6173
ClickHouse,39146,attack204,Hangzhou,Hangzhou,China,30.2741499,120.15515
ClickHouse,39146,zlobober,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,andyyzh,"Nanjing,Jiangsu province,China",Nanjing,China,32.0583799,118.79647
ClickHouse,39146,BHYCHIK,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,anrodigina,"Moscow, Russia",Moscow,Russia,55.755826,37.6173
ClickHouse,39146,s-mx,"Munich, Germany",Munich,Germany,48.1351253,11.5819806
ClickHouse,39146,mkmkme,Berlin,Berlin,Germany,52.52000659999999,13.404954
ClickHouse,39146,rf,"Jersey City, NJ",Jersey City,United States,40.7195342,-74.0430133
ClickHouse,39146,fandyushin,Russia,Moscow,Russia,61.52401,105.318756
ClickHouse,39146,nauu,wuhan,Wuhan,China,30.5927599,114.30525
ClickHouse,39146,yuzhichang,China,China,China,35.86166,104.195397
ClickHouse,39146,ildus,Germany,Germany,Germany,51.165691,10.451526
ClickHouse,39146,alexkorep,"Amsterdam, Netherlands",Amsterdam,Netherlands,52.3675734,4.9041389
ClickHouse,39146,juliojimenez,"Fayetteville, NC",Fayetteville,United States,35.0523673,-78.8783774
ClickHouse,39146,RedClusive,Belarus,Minsk,Belarus,53.709807,27.953389
ClickHouse,39146,tbragin,Bay Area,San Francisco Bay Area,United States,37.8271784,-122.2913078
ClickHouse,39146,XuJia0210,Singapore,Singapore,Singapore,1.352083,103.819836
ClickHouse,39146,melvynator,France,France,France,46.227638,2.213749
ClickHouse,39146,HowePa,"Beijing, China",Beijing,China,39.904211,116.407395
ClickHouse,39146,f1yegor,"Amsterdam, The Netherlands",Amsterdam,The Netherlands,52.3675734,4.9041389
ClickHouse,39146,Alex-Cheng,"Shanghai, China",Shanghai,China,31.230416,121.473701
ClickHouse,39146,FFFFFFFHHHHHHH,"Shenzhen, China",Shenzhen,China,22.5428599,114.05956
ClickHouse,39146,tonickkozlov,"London, UK",London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,sunny19930321,beijing,Beijing,China,39.904211,116.407395
ClickHouse,39146,pingyu,"Guangzhou, CHINA",Guangzhou,CHINA,23.1290799,113.26436
ClickHouse,39146,spongedu,"Chengdu,China",Chengdu,China,30.5722599,104.0665099
ClickHouse,39146,hombit,Pittsburgh,Pittsburgh,United States,40.4386612,-79.9972352
ClickHouse,39146,apbodrov,Moscow,Moscow,Russia,55.755826,37.6173
ClickHouse,39146,jaymebrd,London,London,United Kingdom,51.5072178,-0.1275862
ClickHouse,39146,alsugiliazova,"Munich, Germany",Munich,Germany,48.1351253,11.5819806
ClickHouse,39146,mnutt,"New York City, NY",New York City,United States,40.7127753,-74.0059728
quivr,37358,StanGirard,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,mamadoudicko,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,adityanandanx,India,India,India,20.593684,78.96288
quivr,37358,AmineDiro,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,matthieujacq,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,mattzcarey,"London, UK",London,United Kingdom,51.5072178,-0.1275862
quivr,37358,chloedia,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,jacopo-chevallard,"Paris, France",Paris,France,48.8575475,2.3513765
quivr,37358,Shaunwei,CA,San Francisco,Canada,34.0548951,-118.2426415
quivr,37358,B0rrA,"Luque, Paraguay",Luque,Paraguay,-25.265465,-57.4846351
quivr,37358,shuruheel,New York City,City of New York,United States,40.7127753,-74.0059728
quivr,37358,dheerapat,"Khon Kaen, Thailand",Khon Kaen,Thailand,16.432153,102.8235572
quivr,37358,MaximeThoonsen,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,NilsJacobsen,Munich,Munich,Germany,48.1351253,11.5819806
quivr,37358,Klaudioz,"Lehi, UT",Lehi,United States,40.3916172,-111.8507662
quivr,37358,MeTaNoV,Berlin,Berlin,Germany,52.52000659999999,13.404954
quivr,37358,murtazahr,"Melbourne, Australia",Melbourne,Australia,-37.8136276,144.9630576
quivr,37358,vankeer,Belgium,Belgium / Belgium / Belgium,Belgium,50.503887,4.469936
quivr,37358,ZongZiWang,San Francisco,San Francisco,United States,37.7749295,-122.4194155
quivr,37358,charlesbrandt,"Bloomington, Indiana",Bloomington,Indiana,39.169574,-86.5385549
quivr,37358,BradenM,"Hattiesburg, MS",Hattiesburg,United States,31.3271189,-89.2903392
quivr,37358,AshishBarvaliya,Canada,San Francisco,Canada,56.130366,-106.346771
quivr,37358,ryderwishart,"Mission, BC, Canada",Mission,Canada,49.1329272,-122.3261603
quivr,37358,Eric013,"France, Marseille",France,marseille,43.3025742,5.369074299999999
quivr,37358,stanrb,"Brookfield, WI",Brookfield,United States,43.0609354,-88.1260555
quivr,37358,stuszynski,"Gdansk, Poland",Gdansk,Poland,54.35202520000001,18.6466384
quivr,37358,St-Bloom,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
quivr,37358,tsadigovAgmail,Turkey,Türkiye,Turkey,38.963745,35.243322
quivr,37358,ValerieRossDEV,Germany,Germany,Germany,51.165691,10.451526
quivr,37358,riyanswat,Pakistan,Lahore,Pakistan,30.375321,69.34511599999999
quivr,37358,OlofBlomqvist,"Gothenburg, Sweden",Gothenburg,Sweden,57.70887,11.97456
quivr,37358,Noezor,France,France,France,46.227638,2.213749
quivr,37358,niels-garve,Berlin,Berlin,Germany,52.52000659999999,13.404954
quivr,37358,thehunmonkgroup,"Portland, OR, USA",Portland,United States,45.515232,-122.6783853
quivr,37358,nicksan222,Italy,Italy,Italy,41.87194,12.56738
quivr,37358,jbeltran73-2,Spain,Spain,Spain,40.46366700000001,-3.74922
quivr,37358,OtaconBYF,Singapore,Singapore,Singapore,1.352083,103.819836
quivr,37358,untilhamza,"Seoul, South Korea",Seoul,South Korea,37.550263,126.9970831
quivr,37358,elie222,"Tel Aviv, Israel",Tel Aviv,Israel,32.0852999,34.78176759999999
quivr,37358,dazeb,North West UK,North West,United Kingdom,55.378051,-3.435973
quivr,37358,danielcgilibert,Spain,Spain,Spain,40.46366700000001,-3.74922
quivr,37358,KonstantinosAng,"Athens, Greece",Athens,Greece,37.9838096,23.7275388
quivr,37358,cpsoinos,New York,City of New York,United States,40.7127753,-74.0059728
quivr,37358,cadamini,Germany,Germany,Germany,51.165691,10.451526
quivr,37358,vasconceloscezar,Brazil - RS,Rio Grande do Sul,Brazil,-29.3646459,-51.6657692
quivr,37358,busser,"Paris, France",Paris,France,48.8575475,2.3513765
quivr,37358,AcidBurn18,Bengaluru,Bengaluru,India,12.9715987,77.5945627
quivr,37358,ramonzaca,"Lyon, France",Lyon,France,45.764043,4.835659
quivr,37358,mustafahasankhan,India,India,India,20.593684,78.96288
quivr,37358,shidenkai0,"Paris, France",Paris,France,48.8575475,2.3513765
quivr,37358,bolens,"Lakewood, CO",Lakewood,United States,39.7047095,-105.0813734
quivr,37358,m-romanenko,Paris,Paris,France,48.8575475,2.3513765
quivr,37358,lirantal,"Tel Aviv, Israel",Tel Aviv,Israel,32.0852999,34.78176759999999
quivr,37358,johnfewell,Toronto,Toronto,Canada,43.653226,-79.3831843
quivr,37358,zangjiucheng,"Waterloo, ON",Waterloo,Canada,43.4642578,-80.5204096
quivr,37358,Jiefei-Wang,Galveston,Galveston County,United States,29.3012309,-94.7950151
quivr,37358,HuxleyMc,Brisbane,City of Brisbane,Australia,-27.4704528,153.0260341
quivr,37358,HamzaKhalidDhillon,"Lahore, Pakistan",Lahore,Pakistan,31.5203696,74.35874729999999
Open-Assistant,37244,fozziethebeat,"Berkeley, California",Berkeley,California,37.8715226,-122.273042
Open-Assistant,37244,andreaskoepf,"Muenster, Germany, Europe",Muenster,Europe,51.9606649,7.6261347
Open-Assistant,37244,andrewm4894,"Dublin, Ireland",Dublin,Ireland,53.3498053,-6.2603097
Open-Assistant,37244,olliestanley,United Kingdom,United Kingdom,United Kingdom,55.378051,-3.435973
Open-Assistant,37244,othrayte,"Melbourne, Australia",Melbourne,Australia,-37.8136276,144.9630576
Open-Assistant,37244,LucianPetri,"Sibiu, Romania",Sibiu,Romania,45.80347889999999,24.1449997
Open-Assistant,37244,echo0x22,Germany,Germany,Germany,51.165691,10.451526
Open-Assistant,37244,bitplane,"Southport, England",Southport,England,53.645708,-3.010113
Open-Assistant,37244,theblackcat102,"Taiwan, Taipei",Taiwan,Taipei,25.0329694,121.5654177
Open-Assistant,37244,johnflux,"Irvine, California, US",Irvine,United States,33.6845673,-117.8265049
Open-Assistant,37244,kiritowu,Singapore,Singapore,Singapore,1.352083,103.819836
Open-Assistant,37244,martinnormark,Denmark,Denmark,Denmark,56.26392,9.501785
Open-Assistant,37244,occupytheweb,Paris,Paris,France,48.8575475,2.3513765
Open-Assistant,37244,nil-andreu,"Barcelona, Spain",Barcelona,Spain,41.3873974,2.168568
Open-Assistant,37244,someone13574,"Ontario, Canada",Ontario,Canada,51.253775,-85.3232139
Open-Assistant,37244,mjagkow,"Moscow, Russia",Moscow,Russia,55.755826,37.6173
Open-Assistant,37244,melvinebenezer,"Bengaluru, India",Bengaluru,India,12.9715987,77.5945627
Open-Assistant,37244,mrcabbage972,New York City,City of New York,United States,40.7127753,-74.0059728
Open-Assistant,37244,wannaphong,Thailand,Thailand,Thailand,15.870032,100.992541
Open-Assistant,37244,sedthh,"Budapest, Hungary",Budapest,Hungary,47.497912,19.040235
Open-Assistant,37244,batuhanerenler,Ankara,Ankara,Türkiye,39.9333635,32.8597419
Open-Assistant,37244,jackapbutler,"London, United Kingdom",London,United Kingdom,51.5072178,-0.1275862
Open-Assistant,37244,KarthikRaju391,India,India,India,20.593684,78.96288
Open-Assistant,37244,jordiclive,London,London,United Kingdom,51.5072178,-0.1275862
Open-Assistant,37244,MrlolDev,Spain,Spain,Spain,40.46366700000001,-3.74922
Open-Assistant,37244,danielpatrickhug,"New York, New York",New York,New York,40.7127753,-74.0059728
Open-Assistant,37244,lewtun,"Bern, Switzerland",Bern,Switzerland,46.9479739,7.4474468
Open-Assistant,37244,bth5032,"San Diego, CA",San Diego,Canada,32.715738,-117.1610838
Open-Assistant,37244,poipiii,Singapore,Singapore,Singapore,1.352083,103.819836
Open-Assistant,37244,alexandrelefourner,Geneva,Geneva,Switzerland/Switzerland/Switzerland/Swiss,46.2043907,6.1431577
